GeneID,CoefficientTraining
MMP25,-0.00715
ATP11C,0.01112
UBR7,-0.01597
SLC16A12,0.02198
ATF6,0.01378
TATDN1,0.01476
ITIH4,0.02741
NIP7,0.0112
RNF112,0.01083
PF4V1,-0.0134
SCN7A,0.00645
FZD7,-0.00848
CABP4,0.00605
TNFRSF18,0.00807
PDE8A,-0.01757
COX20,-0.00716
ZNF438,-0.01594
TOX2,-0.02975
TRIM11,0.00029
SCYL1,-0.01828
TUBA1B,-0.00337
NADK2,-0.01073
RAE1,-0.0293
FBXL19-AS1,0.00333
CEP63,-0.04182
PI4K2A,-0.01023
UBA7,0.02381
ZNF137P,-0.02605
CHD2,-0.02327
RFXANK,0.00297
MRPL28,0.00745
NEURL2,0.01519
TAF9,-0.00727
AKAP10,-0.02172
DOM3Z,-0.01545
RALGPS1,0.01992
ISYNA1,-0.03616
GRIN2A,0.01753
DNAJC13,0.0017
YPEL4,0.00774
LAMB3,0.00191
ANKRD50,0.00227
SREK1IP1,-0.00668
KLK10,0.01648
CRIP2,0.07703
MEGF8,0.00628
CCDC77,-0.00472
DTX2,-0.00251
TAF1L,-0.0098
GOLPH3,0.0388
RPS24,0.01726
SLC16A5,-0.0031
LAX1,0.04089
HS2ST1,-0.00705
ZNF34,0.02601
WDR5B,0.00143
AGO3,0.03354
MLXIPL,0.01713
TRIOBP,0.00719
ZNF627,-0.01754
LZTFL1,0.01627
LAMP2,-0.00395
POGZ,0.0401
ALAS2,-0.01524
INPP4A,0.0165
FAM150B,0.03072
IP6K2,0.02335
C15orf41,-0.00734
LRP10,0.01215
CNPPD1,0.00118
MCFD2,0.01571
SMU1,-0.00852
HIST1H2AG,-0.0129
ST3GAL1,-0.011
METTL21B,-0.01011
CCDC68,0.0245
SETD2,-0.01164
SFTPB,0.01538
KIFC2,0.0286
ACRBP,-0.03262
LDLR,-0.01572
RPS6KL1,0.01843
B3GALT6,-0.02051
LACTB2,0.00673
DENND1C,-0.00276
FRG1,0.01617
SNX8,0.00933
FAM127B,0.01023
LGALS14,0.02572
ZC3H7A,0.01713
HPSE2,0.02179
BCORL1,0.01087
ZNF417,-0.02062
SH3BP1,0.01877
TBC1D7,0.00802
DLEC1,0.03165
SMG1,0.01546
NCOR2,0.02534
CEBPG,0.03509
PHYH,-0.00045
UBR1,-0.035
PHKG1,0.01647
TP53INP2,-0.03262
CABLES1,0.01581
SIPA1L1,0.02018
GLUD2,0.02379
CD180,0.00172
ABHD11,0.01708
GUCY1A3,-0.02431
SPTBN2,0.00304
ZDHHC8,-0.00187
SDC3,0.01003
SCYL2,-0.02823
BCL2L13,-0.00699
SNRNP48,-0.00066
TFRC,-0.00945
RBMS1,0.00057
LAIR1,0.05216
PPM1A,-0.04003
CD1E,0.02373
CBR4,-0.00388
SSR4,0.00205
SNRNP40,-0.00274
ERBB3,0.00726
CYLC2,0.01892
RAB43,0.00685
CCDC151,0.01005
DAZAP1,-0.01433
SLFN12,0.00678
CCM2,0.01559
THNSL2,0.01324
CPEB4,-0.00229
GXYLT1,-0.00604
CDK2,0.01172
VPS13B,0.01584
ALDH8A1,0.00908
DMRTB1,0.00076
GSTK1,0.02321
LIPE,-0.01052
KRT73,0.05536
TMEM176A,0.00949
UNC13D,-0.00399
SPEG,0.00882
GPR108,-0.00994
MSTO1,0.01404
RBPJL,0.01391
MAGED2,0.02532
TBC1D8,-0.02758
CLEC3B,0.01128
PPP2R5E,0.00509
STIM1,0.01082
PKD1L1,0.01252
MORC3,-0.01333
TRRAP,0.02367
RBM12B,-0.01225
YES1,0.001
ATXN3,0.00525
KIAA0368,0.00107
DACT3,0.00195
MPST,-0.01174
WIPI2,0.01422
NDST2,0.00159
PDLIM5,0.01638
UEVLD,0.03296
BRD3,0.01188
PMS2CL,-0.00586
DECR1,0.00986
DRG1,-0.00147
CARD11,-0.01288
ATOH8,0.03302
LAMA1,0.01768
PSMG1,0.01012
SRPK2,0.01944
SPATC1,0.01083
NFE2L3,0.03347
GTF2B,-0.01034
SMYD5,-0.00519
STYX,-0.01977
RBM45,-0.00851
HECA,-0.00987
ATP6AP1,0.01275
ZNF280B,0.00825
LDHA,0.0302
BMP2K,-0.01546
ARHGEF28,0.03384
THSD4,0.01104
SDHA,0.04215
HAX1,-0.00642
MYO9B,-0.00714
DPP7,0.02267
DPY19L3,0.03876
BMP1,-0.00416
MRPL13,-0.02209
RPS4Y2,-0.03713
IMP4,0.00128
MARCKS,-0.01177
BRIP1,-0.03104
CERS2,-0.00077
MUC4,0.00857
HMBOX1,0.03574
HIF3A,0.03196
ZNF35,-0.00512
ATP2C1,-0.00143
CEP76,-0.01941
GSE1,-0.00488
PACS1,-0.00748
CRYM,0.0255
MPHOSPH8,0.01481
TSFM,-0.0234
VAMP1,0.03299
HSPBAP1,0.00304
TAF8,-0.00339
BMPR2,0.0324
RNPS1,0.01491
DPEP2,-0.02575
FTSJ1,0.01189
UBE2B,-0.01784
ADCK3,0.01916
HLA-DPB1,0.02102
GALT,-0.01887
ISCA1,-0.02469
KRT79,0.02011
ZNF160,-0.01091
DHX8,-0.00075
EMC7,0.00064
CTBS,-0.00368
GRK6,0.00488
SCAMP5,0.01548
CRCP,0.0243
ATP6V1B2,-0.00142
NLRC3,0.03708
NSUN3,0.01068
MRPS30,0.02441
FLJ45248,0.00834
AVIL,0.00483
PRIM2,0.00478
KAZN,0.00526
PRR15L,0.00839
MEF2BNB-MEF2B,0.00105
DKKL1,0.01932
PPFIBP1,-0.02614
MAFF,-0.02372
TMEM59,0.03552
ZFAND5,-0.02395
GMPPA,-0.01199
TM9SF3,-0.00703
ST3GAL6,-0.0096
FASTK,-0.01739
EHD2,0.01409
ZNF767,-0.04496
ATAD3C,0.00605
MAFK,0.00335
CD82,0.01694
ENOX2,0.01057
TSTD2,-0.03858
WASF3,0.00574
GSDMB,0.01673
CARKD,-0.0099
DNAJB2,0.00817
SNX19,0.01001
GMPR2,0.01535
H3F3B,-0.01491
SLC35C2,-0.0024
ZDHHC18,0.00018
SPRTN,-0.00671
FAM207A,0.00639
TBC1D22A,0.01439
MAN2B1,-0.00161
ARID5A,-0.01539
TRNAU1AP,0.04525
UPK3A,0.01814
ZBTB34,-0.00653
TRIM58,-0.00445
THAP7,0.01798
HYPK,0.00556
ZNF174,-0.0034
SLC16A2,0.00992
SERGEF,0.02604
QKI,0.02074
VSIG10,0.01385
TBCC,0.00568
TRIM62,0.03385
TLR9,-0.00637
C16orf87,-0.00421
SPATA31E1,0.02441
UBQLN3,0.01135
DICER1-AS1,-0.01733
DCLRE1C,0.00296
OBFC1,-0.00215
VASH1,-0.01748
PEX7,-0.01257
KAT8,-0.01218
DYRK4,0.00279
SPAG9,0.00424
PLEC,0.00869
ARMCX3,0.01011
CENPJ,0.00289
SLED1,-0.00413
HBS1L,-0.00816
INVS,-0.02548
LIX1L,-0.00919
POLR2K,0.00345
ZKSCAN3,-0.03182
KLHL17,0.00232
OR8J3,-0.00605
PTGIR,0.00296
MOB4,-0.00997
PIP4K2B,0.01291
CCNH,0.00207
TUBA3FP,0.03262
C17orf85,-0.01156
KLRG1,-0.00913
FES,-0.03115
PGAP2,0.00416
CACNB1,0.02435
NCOR2,-0.01716
SLC41A3,0.02209
C11orf45,0.01796
RANBP3,-0.00461
MITD1,0.01831
SEC22A,-0.00703
SORL1,-0.00154
ERCC2,-0.00412
ZKSCAN4,0.00089
COG1,-0.01126
SLC22A18,-0.00559
CENPL,0.01031
ZBTB8OS,0.00403
COL23A1,0.00244
C9orf114,-0.01536
CUTC,-0.00101
MAP2K2,-0.00017
CDC123,-0.04294
IFNA4,0.02513
RFX1,-0.004
GBP3,0.02515
APOL4,0.02616
PTGES2,-0.02046
DOCK3,-0.03475
FCRL5,0.02056
LMF2,0.01626
SYN2,0.00105
INTS12,-0.00623
TRMT2B,-0.00314
GTPBP1,0.01757
ITGAX,-0.03288
MDC1,0.02074
HDX,0.00667
POFUT2,-0.00456
LOC554206,-0.00629
COPS5,-0.02088
TNIP1,0.00265
PROCR,0.01575
HRSP12,0.00616
TSR2,-0.01342
DFFA,0.01858
DHRS1,0.01855
GTF2IRD1,0.01237
CCDC97,0.01592
HIST2H2BE,-0.04409
DUS1L,-0.0039
SLC25A46,-0.00616
HEMGN,-0.04037
ZNF133,0.01858
CNTNAP5,0.01982
ATL2,-0.00411
HSBP1,-0.00694
CD2BP2,0.00041
CTXN1,0.01469
GPR119,0.02706
PPP2R5B,-0.01502
MGRN1,0.00642
FLAD1,0.0082
UBE2J2,0.00129
ITLN1,0.0072
DVL2,0.01784
GTF2H1,-0.01798
CALU,0.00849
VSX2,0.02967
MCM6,0.03079
RGR,-0.0045
IL15RA,0.00908
INTS9,-0.00623
VPS37B,-0.02357
ANKRD44,0.04204
PRKAB1,0.03279
RBM18,-0.01206
ISL2,0.03111
THOP1,-0.00386
COPB2,0.01139
NAPRT1,0.00424
NDUFS8,0.00583
EPHA3,0.00759
SRRM2,0.00373
MPP7,0.00091
POFUT1,-0.01752
SPACA3,0.00975
CSNK2B,0.02058
CDH2,0.03416
ISLR,0.01713
DEPDC5,0.00892
PHKG2,0.0071
RNASEH2C,0.01554
MRPL49,0.0249
STRAP,-0.02234
FOLR3,-0.01122
TMEM186,-0.00256
NKX3-1,-0.0065
PIGY,0.01054
ZNF271,-0.01569
GRINA,-3e-05
B4GALT4,0.00587
CRELD2,-0.02729
SDF4,0.00977
C19orf66,0.01253
PSMA3,-0.01297
AP3S2,-0.00437
AGR3,0.01179
CHODL,0.01436
THG1L,0.01093
C1orf101,0.02259
EAF1,0.01009
NECAB3,0.00247
PSMF1,-0.02189
C18orf32,0.01696
HSPA14,0.01596
OR51D1,-0.00124
SMARCE1,0.02318
USP6,0.05061
RRP7B,6e-05
RPS6KA2,0.04112
CRAT,0.00154
ZNF565,0.00076
CMPK2,-0.00017
TTLL4,0.01143
ZNF12,-0.01917
FANCB,-0.03388
RP3-412A9.11,0.07439
ZSWIM3,-0.01642
NFATC2IP,0.02751
TUBB4B,-0.01852
PCCA,-0.02214
DIRAS3,0.01427
COX7B,0.01026
MT1H,0.02508
SCRN3,-0.00298
KBTBD11,-0.00737
SEC23B,-0.01228
CARD8,0.0096
CHMP5,0.00725
EDEM1,0.00482
EXOC7,-0.01273
ITGA4,-0.01211
RHOB,-0.00425
VPS37A,-0.00659
ZNF124,-0.00229
ADCK1,-0.02059
RMDN1,0.00082
TNFAIP2,-0.01278
CCR4,0.03095
LL22NC03-80A10.6,0.00698
NT5C3B,0.01177
ELF1,-0.00408
GINS3,0.00033
OPA3,-0.00223
RBP7,-0.02006
ZNF394,0.03345
CDC34,-0.00737
C6orf136,-0.01087
RACGAP1,0.02747
GSTM1,-0.00573
CHRNA6,0.00637
TEKT2,0.01115
CHRNB1,-0.03427
KIAA0101,0.0096
DYNLL1,-0.01685
ADH5,-0.01264
FRAT2,-0.04864
HLA-DRB1,-0.03066
ACHE,0.02038
CD48,-0.0063
FAF2,0.02467
ERCC8,-0.01634
PSMD10,0.00706
IRF2BP2,0.02856
RNH1,-0.0047
NDUFB3,0.00313
B3GNTL1,-0.00234
LIG3,-0.0256
NIF3L1,0.01561
WDR47,0.00569
PLD4,0.00683
TRERF1,-0.03689
GDF1,0.01299
IL32,-0.02398
ATP5J,-0.0247
ZBTB16,0.01281
SLC30A9,-0.01006
CD320,-0.0058
ABCD3,-0.01631
OSBPL6,0.04518
TROVE2,0.01304
CRKL,0.01104
WASF2,0.00126
PLCH2,-0.00024
KPNA3,-0.00533
GLUD1,-0.01581
CDO1,0.00358
VN1R2,0.00063
ACSM5,-0.00731
ACSL3,-0.00375
THEG,0.00993
CLIC5,-0.00134
SERINC3,0.02068
TBCA,0.00228
CDK8,-0.00077
CPNE5,-0.02306
STRN4,0.00911
TRIM5,-0.0136
ACTRT1,-0.00711
SNX20,0.01269
RHOBTB2,0.01373
TCP10L,0.00773
ALLC,0.01153
SGCE,0.04944
UFC1,0.00483
C5,-0.01766
CAMKK1,0.01958
KLHDC8B,-0.00281
FAM211A,-0.00521
TRIM35,0.01945
TTYH1,0.00974
NPEPL1,-0.02312
SFSWAP,-0.00554
RAP1A,-0.02153
DMWD,0.00825
MAPK15,0.00964
MDGA1,0.01369
OR2T12,-0.00511
PPP1R9B,0.01426
KCNK4,0.01755
NTHL1,-0.01751
ICAM3,-0.00872
HAUS8,-0.00093
BAMBI,0.01224
CD59,-0.04612
MINPP1,-0.01607
CD2,0.04195
CNRIP1,0.01484
HIST1H2BG,-0.03969
DTWD1,-0.01063
TTK,8e-05
MIIP,0.02084
ADAMTS13,0.01563
ALG12,0.01711
COPS8,-0.00114
RP5-1097F14.3,0.01094
TMEM80,0.02462
LARP1B,0.00293
C16orf46,0.01997
GALE,0.00428
KIF27,0.02471
RGL2,-0.02045
FBXW7,-0.00633
DENND4C,-0.02761
OSTCP1,0.0149
ATP13A2,0.01432
IFIT2,0.00348
MGAT2,-0.0122
ST8SIA3,0.00013
TPK1,0.05357
WEE1,0.01595
LRRC15,-0.01014
ZNF625,0.01744
FAM83F,0.00869
TANGO2,-0.00765
SERPINA13P,0.00704
AVP,0.02161
IKZF2,-0.03494
PURB,0.01915
C6orf47,-0.0052
SLC38A10,0.00155
EIF1AD,0.04179
LIN7B,-0.02318
ING1,-0.00127
LYPLAL1,0.02093
CNGA3,0.00717
DDX59,0.0392
HAPLN4,0.01711
PSMD7,-0.00095
U2AF1,-0.04528
JOSD1,0.0159
RMDN3,0.01762
DDX17,0.01676
CTCF,-0.00431
HIST1H3D,0.01489
LZTS2,0.00297
OSBPL11,0.02107
MED14,-0.00432
UBE2C,0.0067
KLC3,0.00233
RELB,-0.01255
PGLYRP3,-0.01158
CCNB2,0.01541
CDH24,0.00478
LRFN3,0.05221
SERP1,0.01052
SH2D3C,-0.00478
DZIP1L,0.00786
EMC2,-0.03621
ZNF33A,-0.03358
ORC4,-0.00343
ZC3H10,-0.02255
PEX16,0.02313
PPP6C,-0.01201
DENND2C,-0.00236
CNOT6,0.00423
ARHGAP42,0.01305
DGCR14,-0.00229
HDAC11,0.03617
OVGP1,0.01881
RAB11A,-0.01238
DHX29,0.00301
ACSL6,0.00064
CORO1A,-0.03887
KCNH3,-0.0212
KIF26B,-0.02592
SRP19,-0.00901
C10orf118,-0.02386
ANAPC11,-0.01542
RWDD4,0.00704
PHLDB3,0.02194
CD160,-0.01674
HAPLN2,0.02457
FECH,-0.01608
GDI1,0.01249
NDUFAB1,-0.01539
LINC00174,0.02037
CNKSR1,0.0189
PELI1,0.0241
FXYD6,-0.00467
HHEX,-0.00166
PPP1R17,-0.00092
RRAGA,0.02908
ACYP2,0.00101
H1F0,0.00321
CWC25,0.01823
LFNG,-0.01566
NAA50,0.02648
GK,-0.02066
ZNF474,0.02026
DARS2,0.00861
KIT,-0.00707
SNAPC5,-0.01528
BTNL2,0.03405
PSORS1C1,-0.00857
ENTPD3,-0.00657
GEMIN2,-0.00593
TBX6,0.02277
TNPO1,-0.0344
ASH1L,-0.03059
ADM2,-0.01314
ATPIF1,0.00334
SEMA4D,0.00947
CCDC135,0.01372
SLC12A8,0.002
SLC45A4,0.0033
IFRD2,-0.00527
MAPKAP1,0.00567
CXCR4,0.0583
C14orf169,-0.01884
WHSC1L1,-0.01316
ST13P4,0.01551
TECPR1,-0.00535
GJC1,0.02515
B3GNT2,-0.02583
KCTD9,-0.01876
CUEDC2,-0.01045
C9orf41,-0.03543
HIST1H3F,-0.04219
ZFP1,-0.00299
AGTR2,0.01754
EIF2B1,-0.00378
GID4,-0.001
TBL3,0.00233
H2AFJ,-0.01542
PPP6R3,-0.02023
EPPIN,0.00205
PREP,0.01297
ADORA2B,-0.02086
MAP7,0.01682
HOXB1,-0.00026
SDSL,-0.01306
NFE2L2,-0.01433
ZNF589,0.01635
FAM47B,0.01307
RPL32P3,0.01404
CENPP,-0.01674
KIAA0513,-0.0308
ALPI,0.02925
TUFT1,0.02312
FRYL,0.02399
TLE3,0.00532
CAPN5,-0.04317
HTR6,0.01545
MYO1C,0.02981
CAPS,0.016
FBXL13,-0.04717
DHRS2,0.01448
SCNN1B,-0.0071
LRFN4,0.01098
ROM1,-0.00511
MNT,-0.01039
INSR,0.02509
PEX11B,0.01304
OGFOD3,-0.00077
BARX2,0.00664
CNOT4,-0.00982
KIAA1551,-0.01237
CAMK1D,-0.00405
ZNF350,-0.02004
NUBP1,-0.00164
PITPNM1,-0.01356
YPEL3,-0.00989
CDIP1,-0.01376
HSD11B1L,0.0166
RAD51D,-0.0238
LSM14B,0.02046
NOTCH4,0.01674
OSM,0.01498
EVC2,0.0163
NTSR1,0.01135
FLJ45256,0.00287
PPCDC,-0.02893
HP1BP3,0.02156
TUBB7P,0.00834
ARL3,-0.01743
DIO3,-0.01425
SASH1,0.01684
CLEC4A,-0.01654
UBE2E2,-0.00732
MRPL34,-0.00592
TEX30,-0.00625
KANSL3,0.0257
CASC4,-0.00109
NFYC,-0.01153
NBAS,-0.01227
MAPRE3,-0.0042
LCNL1,0.00434
RCN3,-0.00452
ARHGAP11A,-0.00095
SHC1,-0.00169
ZBTB44,0.03539
TP53RK,0.01863
ICT1,0.00613
VRK2,0.01935
PLEKHA3,-0.02055
BCL3,-0.00099
STK16,0.02238
CNTROB,0.01812
C11orf53,0.00144
TDRD9,-0.05938
AIMP2,-0.0267
ARHGEF25,-0.00804
ZP3,0.00543
MAPK1IP1L,0.02356
ATP6V1E1,0.00939
ATRX,-0.00873
CAPN7,0.01176
SMURF1,0.02969
CMTM7,0.0085
FAM110A,-0.03198
GIGYF2,-0.01522
MLEC,-0.01629
AOC1,0.0088
KIF5B,-0.03111
TAF5L,0.04445
PRKAA1,-0.01848
TIMM22,0.0299
ENY2,0.01686
RTCA,0.01972
AKR1C2,-0.00328
POLDIP3,-0.00414
MGC50273,-0.00837
MON1A,0.0126
CROCC,0.00258
TPRKB,-0.02244
NEDD4L,-0.02419
JMJD7-PLA2G4B,0.03406
TSSK3,0.01615
ZNF688,0.01951
HTR1D,0.01943
MMD,-0.03109
ANKZF1,-0.00785
NFKBID,0.01906
ZNF658,0.0438
ZNF655,0.00674
ISY1,0.01199
TMEM65,0.00229
BEGAIN,0.00356
CCNK,-0.01688
ADSS,-0.0098
HOXB4,0.00901
HERC6,-0.02007
PANX2,-0.02286
FARSA,-0.00878
MYL12A,-0.01944
NF1,0.02918
GPN2,0.00974
PTBP3,-0.01055
KPNA5,-0.00703
EPB41L4B,0.01781
CYB5D2,0.0246
SPRR2D,-0.00585
PARPBP,-0.00518
TIAM1,0.0287
HIGD2A,-0.00024
LRTOMT,0.03097
CARD14,0.01827
MCM3AP,-0.01011
KLHDC7A,0.0152
IRF3,0.00738
CCNY,-0.02067
FAM155B,0.00041
RASSF5,0.00581
DCP1B,-0.02276
CDR2L,0.03852
ACSS2,-0.02161
MEMO1,-0.00137
NKX2-3,0.0141
HSD17B7,-0.00729
GPATCH3,0.01754
ROCK2,0.00655
UAP1,0.03971
HSPA1L,0.02155
REXO1,-0.0033
CMTM4,0.02475
TMEM151B,0.00193
NCDN,0.01127
LSG1,0.0134
FLYWCH1,0.02332
MAPRE1,0.00934
MFSD6,0.03388
EGR3,-0.01417
FAM209B,-0.00343
ST14,0.01296
RASA3,0.00295
GPD1L,0.0262
POLD1,-0.00905
NUCKS1,-0.0111
RALGAPA2,0.01733
SLC46A3,-0.007
FOXJ2,-0.00727
ARID4A,-0.01035
CTAGE5,-0.01797
QRICH1,0.02711
GPR162,-0.03457
MAD1L1,0.01368
FAM53C,0.00585
RTCB,0.00479
TCP1,-0.01525
DFNA5,0.03764
VWA3A,-0.003
IGFBP4,0.04855
MOSPD2,-0.01791
UNC50,-0.0067
LEAP2,0.00902
PSD3,0.01107
MSI2,0.00822
ABCC10,0.00902
PPP1R16B,0.00732
OAZ1,0.00422
PRDM14,0.00782
RIT1,-0.01649
PABPC5,0.0079
C22orf23,0.01657
MRPL16,-0.00321
PIFO,0.0134
REM2,-0.00582
ALDOB,0.02122
SLC34A2,0.03136
TACC3,-0.01629
ARL4A,-0.03585
MOGS,-0.02337
A1CF,0.01659
TP53AIP1,0.02736
DMTF1,0.00192
ZNF3,0.01211
PC,0.02814
POGK,0.01034
SYNE3,0.02189
ATP6V1A,0.00082
IRF2,-0.00074
ZNF692,-0.00107
WDTC1,0.03495
PICALM,-0.04278
IFI44L,-0.01288
MIB2,-0.01196
TMEM101,0.03177
FAM104A,-0.00522
TMEM177,-0.02104
SLC48A1,0.00158
STAB1,-0.01123
TAF1,-0.01495
C19orf52,-0.00847
IDH3G,0.01555
RNF125,0.01478
EIF6,0.02399
NR2E1,-0.00161
MED25,0.00062
ATP1B2,-0.03381
CPED1,-0.01051
TFEC,0.0204
TMCO1,0.03471
IDUA,-0.01118
SEPN1,0.00402
STXBP4,-0.00629
KBTBD6,-0.01488
HIST1H1C,-0.01174
CRBN,0.01335
CSNK1G1,0.0208
LARP4B,0.02561
COL12A1,0.02503
FAM122B,0.01913
GPD2,0.02843
SLC39A7,0.00747
APIP,0.01351
ZNF568,-0.01466
DYNC1LI1,0.01676
PITHD1,0.00204
ZNF346,0.00914
MUL1,0.01334
C1QTNF4,0.01793
XPR1,0.03436
PXMP4,0.01379
DDAH2,-0.00263
NPPA,0.01887
SERPINB9,-0.00619
EPHB3,0.01557
NNMT,0.02757
ESPL1,0.01833
MID1IP1,0.00794
ISG20L2,0.00814
RP3-402G11.5,-0.01734
PTPRQ,0.00553
ASTE1,-0.00261
OR11L1,0.00389
NFAM1,0.01259
CADPS,0.01783
CCDC27,0.01438
ARFRP1,-0.01091
PHF16,0.02944
SPRR1A,0.00296
AP3M1,0.00255
PDZD8,-0.01225
CNOT8,0.03594
BAG4,0.01949
LIMS2,0.03066
SETD3,-0.03798
RWDD2B,-0.03619
RTEL1,0.00991
TMEM164,-0.00434
NME4,-0.01444
PECR,-0.00578
PAK3,-0.00199
TMEM128,0.00077
KRTAP13-2,0.02218
BAD,-0.00838
UQCRC2,-0.02256
SNRNP35,0.00693
ACOX1,0.01093
CLEC10A,0.02155
LSMEM1,-0.00881
DGUOK,-0.01957
C8orf34,-0.02047
GLRX2,0.01615
DHX9,-0.00396
HLA-DMB,0.02268
PBRM1,-0.00743
SP140,0.01357
MARCH5,-0.00403
CREB1,-0.00205
RDM1,0.00744
SLC22A18AS,0.00512
TMEM207,-0.00453
TTLL1,-0.01618
ABCA9,0.0374
CC2D1B,0.02661
TBC1D22B,-0.0041
IRF7,-0.01316
FAM105A,0.00824
TMEM87A,-0.00478
MEI1,0.03346
CARHSP1,-0.0052
SCRIB,0.00702
RBM39,-0.00851
PRR18,-0.02246
ASCC2,-0.03006
ERLIN1,0.02262
CXCR2P1,-0.03132
GANAB,-0.02364
TMEM91,-0.01582
BEST3,-0.00868
TRAPPC13,-0.01967
TMBIM4,0.01173
GCKR,0.02097
MBNL1,0.0167
SLC43A2,-0.01887
DPP8,-0.01471
PADI1,0.02025
SSR1,0.01152
RSBN1L,-0.01288
ZNF317,-0.00845
SMYD4,0.02297
ZDHHC17,0.00317
SBNO1,-0.00689
YARS,-0.01755
REST,-0.00707
AGFG2,0.02737
PSMA1,-0.01584
ZMYND12,-0.02452
SUGP2,0.00574
CD274,-0.01996
SSBP3,-0.00568
ZNF579,-0.01679
RPS6KC1,0.0325
TMEM192,0.01657
RGS6,-0.04731
ALPL,-0.03617
POT1,-0.02472
KCNH2,0.01453
GPANK1,0.04017
OR52A5,-0.02605
CAMK2N1,0.01079
GALNT11,0.00699
KLF3,-0.03144
RAP1GDS1,0.02984
C1orf50,-0.0096
CENPB,0.00282
SLC23A3,-0.01324
GSTCD,-0.00434
DCTN4,0.02828
RFX5,0.01952
PRKX,0.01286
MTM1,0.00666
MFSD3,-0.01608
DCTD,-0.00779
ACSF3,0.00163
TRIP12,0.01447
HNF4A,0.02183
RBM38,-0.00379
NRDE2,0.02654
RPA4,0.0099
AC092839.1,0.00052
MRPL51,0.01288
RYR1,0.01888
PPT2,-0.00904
SLC39A13,0.01187
ARHGAP27,0.00132
WAS,-0.00602
C20orf195,0.02835
DNAJC8,0.02341
RC3H2,0.01258
OR1L8,0.02129
CASP10,0.01
GGT7,0.03644
MST1,-0.02209
KCNJ14,0.00222
INTU,-0.01965
NELL1,0.00999
RARRES2,0.00459
SEMA4B,0.00077
NEIL2,-0.00465
OR52D1,0.00457
LHFP,-0.00625
CHMP3,-0.01264
C19orf53,0.02024
B4GALT3,0.01658
CDC20B,0.01094
SPP1,0.02719
NARF,0.0053
ATRAID,0.02478
CCNJL,-0.02901
SBNO2,-0.00369
TMEM126A,-0.00877
ETFB,0.00555
E4F1,-0.01103
NCOR1,-0.00647
CA13,0.00748
SLC10A7,0.0089
EID3,0.01948
FGF2,0.01901
RFWD2,0.0028
KRT23,-0.03613
DCAF12,-0.00936
UPB1,-0.00237
SLC35A5,0.0191
TMEM191A,-0.01445
CGRRF1,0.02977
CEP164,-0.00583
SHOC2,-0.02486
SCFD1,-0.00507
PDCD10,-0.02448
SHFM1,0.01121
FAM174B,0.00911
GLIS3,-0.01279
REL,0.02216
RNF121,-0.00782
SLC41A1,0.02577
ASTL,-0.00158
DUSP19,-0.01798
ZNF585B,-0.02087
RTF1,-0.00389
TMX3,0.00504
CDK3,-0.00066
RNPEPL1,0.01463
SEMA3C,0.02767
ZMIZ2,0.03246
KMT2E,-0.01096
C7orf10,-0.011
AFAP1L1,0.00356
PSD4,-0.00864
ANKS1B,0.0055
CCDC35,-0.03093
RIN3,-0.00661
TMEM259,-0.01679
SC5D,-0.00151
SRSF11,0.00603
RTP2,0.02756
C5orf22,-0.00971
PDCL,-0.00089
PCDH9,-0.03567
YTHDF3,-0.0014
MMRN1,-0.01487
RHBDL2,-0.02779
PLEKHG7,-0.01682
MYO1F,-0.02406
C1GALT1C1,-0.01566
JARID2,-0.00421
POTEA,-0.03849
PTTG2,-0.0155
PIM1,-0.00073
C17orf54,-0.00428
C4orf36,0.00195
PDE4C,0.02253
TTLL5,-0.02573
PDGFB,0.00815
BCAT2,0.0138
C19orf57,0.00399
NMNAT1,-0.01481
H6PD,-0.00868
SLC30A6,-0.02194
MPC2,-0.01573
APCS,-0.00032
EIF1,0.00935
RBM33,0.00572
CLRN1,0.00037
KRAS,-0.00235
C2orf82,0.00959
RNF14,-0.02282
P4HTM,0.01819
SFI1,0.0267
AKAP12,-0.01999
MIER1,-0.01622
KMT2C,0.02168
CD46,0.01237
NCK1,0.02121
CD44,0.01525
UBAP1,-0.00981
NICN1,0.03982
DDX11,0.00897
GPNMB,0.01158
ELMSAN1,0.02772
BPGM,-0.03022
FLJ37307,0.00694
ZNF282,-0.00127
RTN4RL1,0.02452
GPX2,0.00444
CTDSPL2,-0.0147
CC2D1A,-0.00877
ZNF230,0.01656
PTEN,-0.02581
LEPR,-0.02375
NFKB2,0.00163
JOSD2,-0.00097
LIME1,0.04463
FTSJD2,0.01648
CDC25C,0.00262
MCM5,0.01308
NSG2,-0.00366
RPE,-0.00134
SYCP2,0.01494
NDRG3,0.024
RPGRIP1,-0.0179
ZDHHC24,-0.00412
EDDM3A,-0.00581
TALDO1,-0.03172
GATSL3,0.00865
FAM110A,-0.00354
FAM210B,-0.0086
MRPL48,-0.00899
PITPNM2,-0.00343
LPAL2,0.0001
APPL2,0.00422
TERF2IP,0.01019
ZBTB48,0.00972
GATC,-0.0177
ADAT1,0.01291
MRPL15,0.02363
CDH26,0.01037
UCKL1,0.00712
ZCRB1,0.00569
RNF113A,0.00986
C15orf57,0.02285
ZNF473,-0.00016
TCEAL2,0.08184
CSNK1G3,-0.00338
PANX3,0.0158
NPTXR,0.01272
NOTCH1,-0.02324
BRD1,0.00918
JUNB,-0.00213
HSPBP1,0.00793
CDC27,-0.03772
